Term	FDR_DOWN	score_DOWN	FDR_UP	score_UP	ReversalScore	minFDR
Saracatinib TTD 00010821	0.2844378646017373	0.5460125904563352		0.0	0.5460125904563352	0.2844378646017373
4-aminobutyric acid BOSS	0.1614972210016914	0.7918349464846716	0.5660210163599506	0.2471674431585377	0.5446675033261339	0.1614972210016914
alexidine HL60 UP	0.1892410703817255	0.722984604168377	0.5992515387767514	0.22239084209798982	0.5005937620703871	0.1892410703817255
VALPROIC ACID CTD 00006977	0.0723951616477398	1.1402904578346644	0.2191477755379079	0.659262933298933	0.4810275245357314	0.0723951616477398
Plumbagin TTD 00010275	0.3423642123363919	0.46551163884630725		0.0	0.46551163884630725	0.3423642123363919
20255-95-2 BOSS	0.3218793888524032	0.4923068319327581	0.925623703208103	0.03356553257761654	0.4587412993551416	0.3218793888524032
pentobarbital CTD 00006484	0.2266837155061293	0.6445796775790454	0.6432720022527835	0.19160535040551993	0.4529743271735255	0.2266837155061293
HC toxin MCF7 UP	0.1099013861255747	0.9589968300251716	0.305924376732537	0.5143859160894261	0.4446109139357455	0.1099013861255747
orciprenaline PC3 UP	0.3679225573800174	0.43424358470122454		0.0	0.43424358470122454	0.3679225573800174
SARIN CTD 00006722	0.1890095907592803	0.7235161582174707	0.4895945678873048	0.3101634093871194	0.41335274883035134	0.1890095907592803
clindamycin HL60 UP	0.3214977082016482	0.4928221185995581	0.7796585011648279	0.10809558132986889	0.3847265372696892	0.3214977082016482
Gallic acid TTD 00008156	0.4649115686348578	0.33262964690839164		0.0	0.33262964690839164	0.4649115686348578
pentoxifylline	0.4649115686348578	0.33262964690839164		0.0	0.33262964690839164	0.4649115686348578
THALLIUM CTD 00006859	0.4707036171684273	0.3272524643017456		0.0	0.3272524643017456	0.4707036171684273
etilefrine PC3 UP	0.4707036171684273	0.3272524643017456		0.0	0.3272524643017456	0.4707036171684273
valproic acid MCF7 UP	0.241845294606579	0.6164623579190134	0.4979466676604722	0.3028171696521177	0.3136451882668957	0.241845294606579
Chlorpyrifos oxon CTD 00000500	0.4498873388158138	0.34689622901669687	0.8872503076528593	0.05195384138931186	0.294942387627385	0.4498873388158138
rifabutin PC3 UP	0.0998642599354425	1.0005899120742598	0.1955999718857483	0.7086312119710414	0.29195870010321845	0.0998642599354425
topiramate	0.4874211841299628	0.31209559958539995	0.9106897054981422	0.040629572692434134	0.27146602689296584	0.4874211841299628
furosemide BOSS	0.1800229744205283	0.7446720669669071	0.3070218385149312	0.5128307319846767	0.23184133498223047	0.1800229744205283
ampyrone HL60 UP	0.5293986347117082	0.2762171830534388	0.8916129637056874	0.04982362567305225	0.22639355738038652	0.5293986347117082
ellagic acid TTD 00007809	0.4707036171684273	0.3272524643017456	0.7511242550564311	0.12428821369934627	0.2029642506023993	0.4707036171684273
F0447-0125 PC3 UP	0.289623543567827	0.5381661371365261	0.4466773169263381	0.35000610121933856	0.1881600359171875	0.289623543567827
Aristolochic acid CTD 00000005	0.3214977082016482	0.4928221185995581	0.4947311368821151	0.3056307555938897	0.1871913630056684	0.3214977082016482
terbutaline PC3 UP	0.6527933673073172	0.18522426687133084		0.0	0.18522426687133084	0.6527933673073172
L-carnitine BOSS	0.5368851373326379	0.2701186185060584	0.8223581071586923	0.08493902175981773	0.18517959674624068	0.5368851373326379
Plumbagin CTD 00000768	0.5291416785435168	0.2764280293419194	0.8068970007870656	0.09318189879054743	0.18324613055137196	0.5291416785435168
2,6-DICHLORO-4-NITROPHENOL CTD 00000815	0.5019394472901237	0.29934867188674236	0.7275946357771098	0.13811051145158404	0.16123816043515832	0.5019394472901237
Deuterium hydride BOSS	0.6976324488808154	0.15637332732701043		0.0	0.15637332732701043	0.6976324488808154
tyrphostin AG-825 MCF7 UP	0.6976324488808154	0.15637332732701043		0.0	0.15637332732701043	0.6976324488808154
danazol HL60 UP	0.7311645135346205	0.13598489488648505	0.9752899558972512	0.010866248378142096	0.12511864650834295	0.7311645135346205
2-Methylcholine CTD 00002006	0.4517220595357911	0.34512870044870303	0.5925628110902011	0.22726560807890892	0.11786309236979411	0.4517220595357911
Carbidopa hydrate TTD 00002683	0.7664237172677265	0.11553106431687522		0.0	0.11553106431687522	0.7664237172677265
dnqx TTD 00007689	0.7664237172677265	0.11553106431687522		0.0	0.11553106431687522	0.7664237172677265
pd 158780 CTD 00003494	0.7664237172677265	0.11553106431687522		0.0	0.11553106431687522	0.7664237172677265
ZEARALENONE CTD 00007008	0.2768674026941596	0.5577281734108145	0.3584647369062779	0.445553560554787	0.11217461285602748	0.2768674026941596
fenoterol PC3 UP	0.7100643912764711	0.1487022660583319	0.8980234355623876	0.04671232947677339	0.1019899365815585	0.7100643912764711
diazinon CTD 00005790	0.8138229269138242	0.08947007942263834	0.9562018133621996	0.019450437033818397	0.07001964238881994	0.8138229269138242
Norclozapine TTD 00009718	0.8699490679019686	0.060506172871749184		0.0	0.060506172871749184	0.8699490679019686
topiramate CTD 00002232	0.8699490679019686	0.060506172871749184		0.0	0.060506172871749184	0.8699490679019686
retinol CTD 00006991	0.0104774276082875	1.9797453311555244	0.0117689877563683	1.9292608889601697	0.05048444219535475	0.0104774276082875
SODIUM CTD 00006750	0.7664237172677265	0.11553106431687522	0.8513126884104777	0.06991089360681985	0.04562017071005538	0.7664237172677265
benzbromarone CTD 00005480	0.5837542851270605	0.233769918416913	0.6411628510063242	0.19303164862348127	0.04073826979343173	0.5837542851270605
Mangostin CTD 00001026	0.6976324488808154	0.15637332732701043	0.7653138811588759	0.11616040942498404	0.040212917902026385	0.6976324488808154
POTASSIUM CTD 00006595	0.6386459966910671	0.19473980582517192	0.6921958559480144	0.15977100507699285	0.03496880074817907	0.6386459966910671
ryanodine BOSS	0.927243026306606	0.0328064242683719		0.0	0.0328064242683719	0.927243026306606
methylbenzethonium chloride MCF7 UP	0.5291416785435168	0.2764280293419194	0.5660210163599506	0.2471674431585377	0.029260586183381704	0.5291416785435168
Amentoflavone CTD 00000591	0.947955944390503	0.0232118457343954		0.0	0.0232118457343954	0.947955944390503
minocycline HL60 UP	0.6702270464346949	0.17377805056768594	0.7015261693636266	0.15395612364027647	0.019821926927409472	0.6702270464346949
8-Anilino-1-naphthalenesulfonic acid CTD 00001273	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
DESFLURANE	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
dantrolene CTD 00005750	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
enflurane	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
ethaverine PC3 UP	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
felbamate CTD 00002091	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
isoflurane	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
sevoflurane	0.95907024173112	0.01814958419628984		0.0	0.01814958419628984	0.95907024173112
alexidine HL60 DOWN	0.7486004537292799	0.12574991399415528	0.7746789654785424	0.11087823608261019	0.01487167791154509	0.7486004537292799
(+)-isoprenaline PC3 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
(5-methyl-3-(morpholinomethyl)-2,3-dihydro-[1,4]oxazino[2,3,4-hi]indol-6-yl)(naphthalen-1-yl)methanone CTD 00002747	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
1,4-Dimethoxyanthracene TTD 00000189	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
1-(3-Chlorophenyl)piperazine CTD 00000782	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
1-Methyl-4-phenyl-2,3-dihydropyridinium CTD 00002003	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2,2',3,4,4',5'-HEXACHLOROBIPHENYL CTD 00001404	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2,2',4,4'-TETRACHLOROBIPHENYL CTD 00001704	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2,4,4'-TRICHLOROBIPHENYL CTD 00002976	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2,4,6-tribromophenol CTD 00000150	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2,4-dichlorophenoxyacetic acid CTD 00007028	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2-Mercapto-4-phenylthiazole TTD 00000599	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
2-Propenoicacid, 3-phenyl- CTD 00001365	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
3',4'-Dihydroxyflavone CTD 00001334	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
3-Nitrobenzanthrone CTD 00003634	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
362-05-0 CTD 00000041	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
4-Aminodiphenylamine CTD 00001515	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
4-Cumylphenol CTD 00004651	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
4-Hexylresorcinol TTD 00000977	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
4-Nitrophenol CTD 00001160	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
4-aminopyridine	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
5-Hydroxyindole-3-acetic acid TTD 00001139	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
7-Hydroxyflavone CTD 00003940	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
7-hydroxycoumarin CTD 00001513	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
A-987306 TTD 00001415	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
AC-42 TTD 00001459	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
AC1NRCGS TTD 00001522	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
ACETYLCHOLINE CHLORIDE TTD 00001569	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
AM 404 TTD 00001939	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
AT-7519 Kinome Scan	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Acamprosate calcium	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Acitretin TTD 00001573	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Agroclavine TTD 00001847	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Amentoflavone TTD 00001953	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Apomorphine hydrochloride BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Arecoline hydrobromide TTD 00002125	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
BMS-387032/SNS-032 Kinome Scan	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
BP 897 TTD 00002536	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Bortezomib	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Butyl 4-hydroxybenzoate CTD 00001781	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
CHEMBL1182312 CTD 00004324	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
CHEMBL1967116 Roche	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
CHEMBL380598 TTD 00005159	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
CP-690334-01 MCF7 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
CUMENE HYDROPEROXIDE CTD 00000338	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
CYPROHEPTADINE	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Caffeic acid phenethyl ester TTD 00002641	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Cdk9 Inhibitor II TTD 00002745	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Cefaclor monohydrate CTD 00005604	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Cl-Apb CTD 00002758	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Crizotinib BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
DIHYDREXIDINE TTD 00007580	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
DMPP CTD 00005865	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Dihydroergotamine mesylate TTD 00007583	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Dinaciclib LINCS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Dynorphin A porcine BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
EDTA CTD 00005888	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
EMBELIN TTD 00007821	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
ERIODICTYOL TTD 00007879	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Eldecalcitol CTD 00002528	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Enkephalin BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Estrone sulfate CTD 00000891	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Etomidate	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Etomidate BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Etomidate CTD 00005947	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Etomidate TTD 00007946	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
FLUOXETINE HYDROCHLORIDE TTD 00008072	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
GBR 12909 dihydrochloride CTD 00001970	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
GNF-Pf-5134 TTD 00008273	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
GW0742 CTD 00004254	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Gambierol CTD 00003965	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Glaucine Methiodide TTD 00008221	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Go 6976 TTD 00008282	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Guanidine hydrochloride	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
HARMINE CTD 00006075	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
HG-5-88-01 LINCS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
INDIRUBIN-3'-MONOXIME TTD 00008590	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
ISOCLOZAPINE TTD 00008679	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Indoxyl sulfate BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Isoquercitrin TTD 00008703	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Isotetrandrine TTD 00008716	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Ketanserin BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Ketanserin CTD 00006189	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
L-162,313 TTD 00008844	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
L-741,626 CTD 00003428	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
L-741,626 TTD 00008862	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
L-745870 TTD 00008863	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
LE 300 TTD 00008920	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
LY-294002 HL60 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
LY-333531 Kinome Scan	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Lapatinib CTD 00004348	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Leupeptin CTD 00001574	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
MLS002320748 TTD 00009362	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Mangostin TTD 00009117	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Masoprocol	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Medroxyprogesterone acetate	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
N-Hydroxy phip CTD 00002510	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
NITROFEN CTD 00000346	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Neratinib LINCS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Nobiletin CTD 00000424	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PANCURONIUM BROMIDE CTD 00006467	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PAPAVERINE HYDROCHLORIDE BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PD 98059 TTD 00010070	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PHA-00767505E MCF7 DOWN	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PLATINUM CTD 00006576	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PNU-0293363 MCF7 DOWN	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
POTASSIUM PERSULFATE CTD 00000451	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
PTAQUILOSIDE CTD 00001981	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Perfluoroheptanoic acid CTD 00003374	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Perfluorononanoic acid CTD 00003375	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Permethrin CTD 00007392	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Pyrrolidine dithiocarbamate TTD 00010430	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Quisqualate TTD 00010472	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
RUTHENIUM BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
S-(+)-Rolipram TTD 00010743	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
SB 206553 TTD 00010834	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
SC-560 MCF7 DOWN	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
SCH-202676 hydrobromide CTD 00003869	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
SERTINDOLE CTD 00002659	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
STOCK1N-35874 PC3 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Sulfobromophthalein CTD 00006810	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
TTNPB TTD 00011595	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Temsirolimus BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Tozasertib CTD 00004298	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Tozasertib TTD 00011505	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Triflumizole CTD 00002280	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Tyrphostin 25 TTD 00011606	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Tyrphostin AG 1478 TTD 00011607	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
U 0126 TTD 00011612	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
U-0126 TTD 00011614	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
VECURONIUM BROMIDE CTD 00006983	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Vanoxerine TTD 00011764	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Veliparib CTD 00004721	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Vemurafenib BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
Vitamin MK 1 BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
XANOMELINE TTD 00011862	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
XMD13-2 LINCS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
alprazolam	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
alprenolol CTD 00005359	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
alprostadil PC3 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
amantadine PC3 DOWN	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
amitriptyline	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
amoxapine	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
amoxapine CTD 00005389	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
apigenin PC3 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
asparagine BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
bay 11-7082 TTD 00002312	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
benzthiazide BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
bisindolylmaleimide IX TTD 00002468	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
bisindolylmaleimide iv TTD 00002467	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
brimonidine CTD 00000810	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
cabergoline BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
calcium folinate BOSS	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
captopril PC3 UP	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
cefdinir CTD 00002394	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
ceforanide PC3 DOWN	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
cefotiam PC3 DOWN	0.99999527169159	2.0534831059669376e-06		0.0	2.0534831059669376e-06	0.99999527169159
