Term	FDR_DOWN	score_DOWN	FDR_UP	score_UP	ReversalScore	minFDR
PLX4032 DB05238 human GSE50649 sample 2557	1.9340933373295328e-05	4.7135225711480295	0.9159435846580594	0.03813127483238995	4.67539129631564	1.9340933373295328e-05
fluoxetine DB00472 mouse GSE35765 sample 2500	1.7236167212650738e-05	4.763559301356746	0.7611238087852329	0.11854469263971032	4.645014608717036	1.7236167212650738e-05
halothane 3562 rat GSE6433 sample 3651	2.7802707940781263e-05	4.555912902410545	0.9999928049133404	3.124797674681455e-06	4.55590977761287	2.7802707940781263e-05
nicotinamide riboside 439924 mouse GSE62194 sample 3469	2.9260195908867285e-05	4.5337227704234495	0.9999928049133404	3.124797674681455e-06	4.533719645625775	2.9260195908867285e-05
nicotinamide riboside 439924 mouse GSE62194 sample 3471	2.9260195908867285e-05	4.5337227704234495	0.9425389522335698	0.025700692697199837	4.50802207772625	2.9260195908867285e-05
morphine 5288826 mouse GSE7762 sample 3493	5.292618771622743e-05	4.276329387199606	0.9999928049133404	3.124797674681455e-06	4.276326262401931	5.292618771622743e-05
PLX4032 DB05238 human GSE54711 sample 2556	4.5678241249248936e-05	4.3402906260943155	0.8587974008009132	0.06610927865070391	4.274181347443611	4.5678241249248936e-05
Coenzyme Q10 5281915 mouse GSE15129 sample 3452	5.8915071296519e-05	4.229773592417617	0.9999928049133404	3.124797674681455e-06	4.229770467619942	5.8915071296519e-05
dexamethasone DB01234 human GSE34313 sample 3169	7.899225166913364e-05	4.102415506461111	0.7353970269080432	0.13347813024638006	3.968937376214731	7.899225166913364e-05
morphine 5288826 mouse GSE7762 sample 3488	0.00011384147983979548	3.9436994674381776	0.9999928049133404	3.124797674681455e-06	3.9436963426405027	0.00011384147983979548
pioglitazone DB01132 rat GSE20219 sample 2795	0.0001542751588547066	3.8117039977271427	0.9999928049133404	3.124797674681455e-06	3.811700872929468	0.0001542751588547066
heroin 5462328 mouse GSE30305 sample 2620	0.00022007084213414207	3.6574374946529025	0.9999928049133404	3.124797674681455e-06	3.6574343698552276	0.00022007084213414207
resveratrol DB02709 mouse GSE62194 sample 3467	0.0002372960453057598	3.6247094995247497	0.9999928049133404	3.124797674681455e-06	3.624706374727075	0.0002372960453057598
trichostatin A 444732 mouse GSE1437 sample 3085	6.598541630087422e-06	5.180552039002279	0.0261668994486897	1.5822477344521777	3.5983043045501013	6.598541630087422e-06
dexamethasone DB01234 mouse GSE11056 sample 3358	0.0002952026629726882	3.5298797291351494	0.9999928049133404	3.124797674681455e-06	3.5298766043374745	0.0002952026629726882
isotretinoin 5282379 human GSE10433 sample 2498	0.00022260841953194356	3.6524584137339566	0.5722431066622924	0.24241943020704076	3.410038983526916	0.00022260841953194356
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3523	0.0004153486347313361	3.381587212740869	0.9999928049133404	3.124797674681455e-06	3.381584087943194	0.0004153486347313361
metoprolol DB00264 human GSE11223 sample 3287	0.0004153486347313361	3.381587212740869	0.9999928049133404	3.124797674681455e-06	3.381584087943194	0.0004153486347313361
rosiglitazone 77999 mouse GSE11343 sample 2672	0.0007121190116720945	3.1474474195748634	0.9999928049133404	3.124797674681455e-06	3.1474442947771886	0.0007121190116720945
d-serine 71077 rat GSE10748 sample 3388	0.0007469739766968027	3.1266945280023317	0.9999928049133404	3.124797674681455e-06	3.126691403204657	0.0007469739766968027
methamphetamine 10836 mouse GSE30305 sample 2612	0.0008205079001333211	3.0859172330535567	0.9999928049133404	3.124797674681455e-06	3.085914108255882	0.0008205079001333211
rosiglitazone DB00412 rat GSE7193 sample 2811	0.0008523037902514669	3.0694055802167504	0.8587974008009132	0.06610927865070391	3.0032963015660465	0.0008523037902514669
doxorubicin DB00997 human GSE58074 sample 3179	0.0002372960453057598	3.6247094995247497	0.2294596835188544	0.6392936097493886	2.985415889775361	0.0002372960453057598
methylprednisolone 6741 rat GSE490 sample 3671	0.0008089494206214274	3.0920786317025835	0.7250825383886788	0.1396125535304652	2.9524660781721184	0.0008089494206214274
pioglitazone DB01132 mouse GSE32536 sample 2797	0.0011862639920146	2.9258186520197453	0.9999928049133404	3.124797674681455e-06	2.9258155272220705	0.0011862639920146
ethanol DB00898 mouse GSE52644 sample 3475	0.0009158446600947538	3.0381781824289784	0.688005864698816	0.16240785973617738	2.875770322692801	0.0009158446600947538
quercetin DB04216 mouse GSE38136 sample 3438	0.0016994718663885	2.7696860204738973	0.9999928049133404	3.124797674681455e-06	2.7696828956762225	0.0016994718663885
alpha-Tocopherol 14985 mouse GSE8150 sample 3477	0.0017239291060974	2.7634805978290338	0.9999928049133404	3.124797674681455e-06	2.763477473031359	0.0017239291060974
heroin 5462328 mouse GSE30305 sample 2666	0.0017529027612436	2.7562421748512302	0.9999928049133404	3.124797674681455e-06	2.7562390500535554	0.0017529027612436
isoflurane DB00753 rat GSE1779 sample 2770	0.0018694152372025	2.7282942217907324	0.9999928049133404	3.124797674681455e-06	2.7282910969930576	0.0018694152372025
quercetin DB04216 mouse GSE38141 sample 3435	0.0018694152372025	2.7282942217907324	0.9999928049133404	3.124797674681455e-06	2.7282910969930576	0.0018694152372025
NICKEL 935 human GSE6281 sample 3479	0.0011104914189279	2.9544847930152467	0.5875739215917644	0.23093748783093943	2.723547305184307	0.0011104914189279
PLX4032 DB05238 human GSE50649 sample 2558	0.0016994718663885	2.7696860204738973	0.7940141449055532	0.10017176079744909	2.6695142596764483	0.0016994718663885
methamphetamine 10836 mouse GSE30305 sample 2621	0.0026201639949783	2.5816715255179616	0.9999928049133404	3.124797674681455e-06	2.581668400720287	0.0026201639949783
d-serine 71077 rat GSE10748 sample 3387	0.0027472053744501	2.561108872557453	0.9999928049133404	3.124797674681455e-06	2.561105747759778	0.0027472053744501
methylprednisolone 6741 rat GSE490 sample 3660	0.0032867009205984	2.483239813546398	0.977673297009869	0.009806246449268714	2.4734335670971292	0.0032867009205984
ubiquinol 9962735 mouse GSE15129 sample 3455	0.0021506255940788	2.6674351900674926	0.5628343316985299	0.24961941938854376	2.4178157706789487	0.0021506255940788
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3516	0.0040000446871523	2.3979351568532254	0.9999928049133404	3.124797674681455e-06	2.3979320320555506	0.0040000446871523
troglitazone DB00197 rat GSE21329 sample 2834	0.0037781503605626	2.4227207622788716	0.8842235229023819	0.05343793578751211	2.3692828264913595	0.0037781503605626
heroin 5462328 mouse GSE30305 sample 2611	0.0043069028991998	2.365834919464956	0.9999928049133404	3.124797674681455e-06	2.3658317946672813	0.0043069028991998
formaldehyde 712 rat GSE7002 sample 3548	0.00011384147983979548	3.9436994674381776	0.0254690109475394	1.59398791991138	2.3497115475267973	0.00011384147983979548
estradiol DB00783 rat GSE5315 sample 2537	0.0045819163593825	2.3389528429052824	0.9999928049133404	3.124797674681455e-06	2.3389497181076075	0.0045819163593825
dexamethasone DB01234 human GSE34313 sample 2714	0.0033710368105899	2.4722365051032393	0.7286140509018428	0.13750245789468382	2.3347340472085554	0.0033710368105899
d-serine 71077 rat GSE10748 sample 3390	0.0052489215443328	2.2799299185860185	0.9999928049133404	3.124797674681455e-06	2.2799267937883436	0.0052489215443328
methamphetamine 10836 mouse GSE30305 sample 2619	0.0066770773565919	2.1754135922633884	0.9999928049133404	3.124797674681455e-06	2.1754104674657135	0.0066770773565919
d-serine 71077 rat GSE10748 sample 3391	0.0068945753475835	2.161492477839204	0.9999928049133404	3.124797674681455e-06	2.1614893530415293	0.0068945753475835
methamphetamine 10836 mouse GSE30305 sample 2665	0.0072910337477959	2.1372108915537633	0.9999928049133404	3.124797674681455e-06	2.1372077667560885	0.0072910337477959
fluoxetine 62857 mouse GSE6476 sample 2618	0.0049192283225893	2.308103019494056	0.6526866860338459	0.1852952462606758	2.1228077732333803	0.0049192283225893
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3520	0.0083087690410055	2.0804633129544787	0.9999928049133404	3.124797674681455e-06	2.080460188156804	0.0083087690410055
CONCANAVALIN A 596316 mouse GSE17184 sample 3365	0.0074531628022726	2.1276593922064304	0.888366694409783	0.05140773187185956	2.0762516603345706	0.0074531628022726
morphine 5288826 mouse GSE7762 sample 3489	0.0083826315138039	2.0766196242670176	0.8587974008009132	0.06610927865070391	2.010510345616314	0.0083826315138039
methylprednisolone 6741 rat GSE490 sample 3661	0.005487748416264	2.260605806910045	0.5530146622253092	0.2572633539771664	2.0033424529328787	0.005487748416264
heroin 5462328 mouse GSE30305 sample 2617	0.0118798467398832	1.9251891620865054	0.9999928049133404	3.124797674681455e-06	1.9251860372888308	0.0118798467398832
olanzapine 4585 rat GSE2547 sample 2511	0.012319181942035	1.9094181306339288	0.9999928049133404	3.124797674681455e-06	1.9094150058362542	0.012319181942035
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3522	0.0128108056891016	1.8924235560220835	0.9999928049133404	3.124797674681455e-06	1.8924204312244088	0.0128108056891016
methylprednisolone 6741 rat GSE490 sample 3669	0.0104833992420924	1.9794978745357934	0.8017598423367509	0.09595570000407035	1.8835421745317231	0.0104833992420924
d-serine 71077 rat GSE10748 sample 3389	0.0135451488018707	1.8682162196100396	0.9999928049133404	3.124797674681455e-06	1.868213094812365	0.0135451488018707
ethanol 702 human GSE44456 sample 3038	0.000829469457113338	3.0811996010216	0.0581329311813375	1.235577778475123	1.8456218225464769	0.000829469457113338
etanercept DB00005 human GSE47751 sample 2591	0.0128108056891016	1.8924235560220835	0.8396389063758923	0.07590744570554893	1.8165161103165346	0.0128108056891016
phorbol ester 12-O-tetradecanoylphorbol-13-acetate (TPA) 27924 mouse GSE40849 sample 3256	0.0074531628022726	2.1276593922064304	0.446565625952595	0.35011470946352236	1.777544682742908	0.0074531628022726
levetiracetam DB01202 rat GSE2880 sample 2777	0.0160796904959147	1.793722314866796	0.9154296685612668	0.038375016440458536	1.7553472984263374	0.0160796904959147
morphine 5288826 mouse GSE7762 sample 3487	0.018180949945556	1.740383428851402	0.9999928049133404	3.124797674681455e-06	1.7403803040537273	0.018180949945556
formaldehyde 712 rat GSE7002 sample 3540	0.0160954862547623	1.7932958984707488	0.7840895246664402	0.1056343482225157	1.687661550248233	0.0160954862547623
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3517	0.0220388756372792	1.656810565763132	0.9999928049133404	3.124797674681455e-06	1.6568074409654574	0.0220388756372792
Monuron 8800 rat GSE51163 sample 2468	0.0160796904959147	1.793722314866796	0.7156654652840784	0.14528993932989723	1.6484323755368988	0.0160796904959147
ubiquinol 9962735 mouse GSE15129 sample 3453	0.0235768651100827	1.6275139412214996	0.9999928049133404	3.124797674681455e-06	1.627510816423825	0.0235768651100827
PD173074 1401 human GSE52452 sample 2578	0.0250170006729581	1.6017647597611215	0.9999928049133404	3.124797674681455e-06	1.601761634963447	0.0250170006729581
ethanol DB00898 mouse GSE52644 sample 3476	0.0250170006729581	1.6017647597611215	0.9999928049133404	3.124797674681455e-06	1.601761634963447	0.0250170006729581
heroin 5462328 mouse GSE30305 sample 2615	0.025605775156915	1.5916620723476427	0.9999928049133404	3.124797674681455e-06	1.591658947549968	0.025605775156915
carbidopa DB00190 mouse GSE47099 sample 3293	0.0271470236843857	1.5662777781673367	0.9999928049133404	3.124797674681455e-06	1.566274653369662	0.0271470236843857
alfacalcidol 5282181 human GSE15947 sample 3364	0.027693113216163	1.5576282188084196	0.9999928049133404	3.124797674681455e-06	1.557625094010745	0.027693113216163
methylprednisolone 6741 rat GSE490 sample 3667	0.0054253234610844	2.2655743638063806	0.1915928814902004	0.7176206308887715	1.547953732917609	0.0054253234610844
PLX4032 DB05238 human GSE24862 sample 2565	0.0286856636530213	1.5423350981081576	0.9999928049133404	3.124797674681455e-06	1.542331973310483	0.0286856636530213
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3521	0.02946018588612	1.5307645171993796	0.9999928049133404	3.124797674681455e-06	1.530761392401705	0.02946018588612
ubiquinol 9962735 mouse GSE15129 sample 3461	0.0282658354550631	1.5487381735450412	0.9456777435551904	0.024256831926924155	1.524481341618117	0.0282658354550631
halothane 3562 rat GSE6433 sample 3652	0.0372467889388373	1.4289111620097685	0.9999928049133404	3.124797674681455e-06	1.428908037212094	0.0372467889388373
PLX4032 DB05238 human GSE24862 sample 2567	0.0388011409697597	1.4111555035401973	0.9999928049133404	3.124797674681455e-06	1.4111523787425226	0.0388011409697597
acrylamide 6579 rat GSE29004 sample 3110	0.025605775156915	1.5916620723476427	0.5306863293889027	0.275162099759786	1.3164999725878568	0.025605775156915
etanercept DB00005 human GSE11903 sample 2607	0.0009151289001918286	3.038517729213033	0.0187818613647946	1.7262613694500593	1.312256359762974	0.0009151289001918286
DAPT 5311272 rat GSE31668 sample 2648	0.0138187957101018	1.859529803506454	0.2741665297852284	0.5619855649251332	1.2975442385813207	0.0138187957101018
methylprednisolone 6741 rat GSE490 sample 3670	0.0369477479219242	1.432412028037452	0.6280936844915697	0.20197557342326508	1.2304364546141868	0.0369477479219242
vemurafenib 42611257 human GSE42872 sample 2495	0.0115902817979979	1.9359060047760317	0.1913186276398615	0.7182427430550022	1.2176632617210295	0.0115902817979979
methylprednisolone 6741 rat GSE490 sample 3672	0.0613598417425162	1.212115769177077	0.9999928049133404	3.124797674681455e-06	1.2121126443794024	0.0613598417425162
coenzyme Q10 5281915 mouse GSE15129 sample 3462	0.0619736834389825	1.2077926905586613	0.9999928049133404	3.124797674681455e-06	1.2077895657609867	0.0619736834389825
testosterone 6013 human GSE5106 sample 3206	0.0620372670718844	1.2073473424145709	0.9999928049133404	3.124797674681455e-06	1.2073442176168963	0.0620372670718844
doxorubicin DB00997 human GSE58074 sample 3180	0.0642101307696199	1.1923964456034168	0.9999928049133404	3.124797674681455e-06	1.1923933208057422	0.0642101307696199
RPI-1 1749978 human GSE49414 sample 3173	0.0655916626994719	1.1831513599189243	0.9999928049133404	3.124797674681455e-06	1.1831482351212497	0.0655916626994719
PLX4720 CID 24180719 human GSE50791 sample 2506	0.0726982150355618	1.1384762522733225	0.9999928049133404	3.124797674681455e-06	1.1384731274756479	0.0726982150355618
haloperidol 3559 mouse GSE6467 sample 2466	0.0669875275415922	1.1740060513902566	0.8974406514696044	0.04699426207164219	1.1270117893186145	0.0669875275415922
estradiol 5757 human GSE24592 sample 3344	0.0136002354797594	1.8664535720213449	0.1702679787542309	0.7688670194356849	1.09758655258566	0.0136002354797594
alfacalcidol 5282181 human GSE15947 sample 3363	0.0838356241464048	1.076571398044815	0.9999928049133404	3.124797674681455e-06	1.0765682732471404	0.0838356241464048
pioglitazone DB01132 rat GSE21329 sample 2842	0.0856085730434833	1.0674827418760544	0.9999928049133404	3.124797674681455e-06	1.0674796170783798	0.0856085730434833
metformin DB00331 human GSE33612 sample 2483	0.0619736834389825	1.2077926905586613	0.6584303339718296	0.18149016933115408	1.0263025212275072	0.0619736834389825
formaldehyde 712 rat GSE7002 sample 3537	0.0559423495069631	1.2522592977699674	0.5756819137360826	0.23981741460948877	1.0124418831604787	0.0559423495069631
Tamoxifen DB00675 mouse GSE34232 sample 2579	0.0282053277988055	1.5496688485928989	0.2838630202384772	0.5468911807479266	1.0027776678449722	0.0282053277988055
formaldehyde 712 rat GSE7002 sample 3546	0.0397084614033213	1.4011169403597592	0.3980710884205427	0.4000393637255767	1.0010775766341826	0.0397084614033213
etanercept DB00005 human GSE47751 sample 2593	0.0016994718663885	2.7696860204738973	0.0158725680668253	1.7993528018511378	0.9703332186227596	0.0016994718663885
Y15 23627197 human GSE43452 sample 2553	0.0619736834389825	1.2077926905586613	0.5553035858915812	0.25546952204715584	0.9523231685115054	0.0619736834389825
phenytoin DB00252 rat GSE2880 sample 3291	0.1165810351888203	0.9333720926535926	0.9999928049133404	3.124797674681455e-06	0.9333689678559178	0.1165810351888203
heroin 5462328 mouse GSE30305 sample 2613	0.068572580730653	1.1638495055442357	0.562998796170081	0.24949253377609593	0.9143569717681398	0.068572580730653
dexamethasone DB01234 mouse GSE4165 sample 2710	0.005487748416264	2.260605806910045	0.044961344880875	1.347160706655914	0.9134451002541311	0.005487748416264
irinotecan DB00762 rat GSE11722 sample 2767	0.0975119116092182	1.0109423296329787	0.778398376255601	0.10879807868005394	0.9021442509529247	0.0975119116092182
Methylphenidate DB00422 mouse GSE33619 sample 2499	0.0559423495069631	1.2522592977699674	0.433940200576686	0.3625701146094463	0.889689183160521	0.0559423495069631
methylprednisolone 6741 rat GSE490 sample 3659	0.0620372670718844	1.2073473424145709	0.4801709582552291	0.3186041105241216	0.8887432318904493	0.0620372670718844
estradiol DB00783 human GSE24592 sample 2732	0.0071636600648049	2.144865030790922	0.0550853536497041	1.2589638580386329	0.8859011727522892	0.0071636600648049
rosiglitazone DB00412 rat GSE21329 sample 2844	0.139705700591238	0.8547858724484004	0.9999928049133404	3.124797674681455e-06	0.8547827476507257	0.139705700591238
Cobalt dichloride hexahydrate 24643 rat GSE51207 sample 3117	0.1188850669303018	0.9248726933801382	0.8188958805255967	0.08677131360924034	0.8381013797708978	0.1188850669303018
methylprednisolone 6741 rat GSE490 sample 3668	0.0081750403812477	2.0875100934310113	0.0546750681410522	1.2622106670326294	0.8252994263983819	0.0081750403812477
imatinib DB00619 human GSE1922 sample 2513	0.1371386485640073	0.8628401346146004	0.8985114839406356	0.046476367770170224	0.8163637668444301	0.1371386485640073
methylprednisolone 6741 rat GSE490 sample 3665	0.025605775156915	1.5916620723476427	0.1527186691348732	0.8161078692522835	0.7755542030953592	0.025605775156915
anastrozole DB01217 human GSE33658 sample 3087	0.0620372670718844	1.2073473424145709	0.3560638517752585	0.4484721144229172	0.7588752279916537	0.0620372670718844
etanercept DB00005 human GSE11903 sample 2610	0.0055311936971745	2.257181132682326	0.0317142122748738	1.4987460712418972	0.7584350614404289	0.0055311936971745
heroin 5462328 mouse GSE30305 sample 2622	0.1845872392571154	0.7337983255840788	0.9999928049133404	3.124797674681455e-06	0.733795200786404	0.1845872392571154
methamphetamine DB01577 rat GSE46717 sample 3303	0.1916523286028386	0.7174858996383292	0.9999928049133404	3.124797674681455e-06	0.7174827748406545	0.1916523286028386
PLX4032 DB05238 human GSE24862 sample 2570	0.1930076639743992	0.7144254456258665	0.9999928049133404	3.124797674681455e-06	0.7144223208281918	0.1930076639743992
formoterol DB00983 human GSE30242 sample 2631	0.1624437335590482	0.7892970373705089	0.8396389063758923	0.07590744570554893	0.71338959166496	0.1624437335590482
1,25 dihydroxyvitamin D 5280453 human GSE15947 sample 2493	0.0693310798491581	1.1590720355018131	0.3385768113242353	0.4703427894603508	0.6887292460414624	0.0693310798491581
imatinib DB00619 human GSE1922 sample 2517	0.1845872392571154	0.7337983255840788	0.8396389063758923	0.07590744570554893	0.6578908798785298	0.1845872392571154
formaldehyde 712 rat GSE7002 sample 3541	0.0103228723363796	1.9861994435737458	0.0464726956271433	1.3328021357406257	0.6533973078331201	0.0103228723363796
imatinib DB00619 human GSE1922 sample 2516	0.1950673431196895	0.7098154312207345	0.876667419740196	0.057165133162751194	0.6526502980579834	0.1950673431196895
PLX4032 DB05238 human GSE24862 sample 2568	0.2255881549090256	0.6466837078478344	0.9999928049133404	3.124797674681455e-06	0.6466805830501596	0.2255881549090256
quercetin DB04216 mouse GSE38136 sample 3436	0.2283837238190407	0.6413348501085512	0.9999928049133404	3.124797674681455e-06	0.6413317253108765	0.2283837238190407
Lapatinib DB01259 human GSE38376 sample 2584	0.228770134790761	0.6406006719338728	0.9999928049133404	3.124797674681455e-06	0.6405975471361981	0.228770134790761
quercetin DB04216 mouse GSE38067 sample 3440	0.231165641086548	0.6360767160793896	0.9999928049133404	3.124797674681455e-06	0.6360735912817149	0.231165641086548
PLX4720 CID 24180719 human GSE50791 sample 2505	0.2355573189888468	0.6279033972755129	0.9999928049133404	3.124797674681455e-06	0.6279002724778382	0.2355573189888468
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3322	0.2484886227313065	0.6046934910277394	0.9999928049133404	3.124797674681455e-06	0.6046903662300647	0.2484886227313065
phenytoin 1775 rat GSE2880 sample 2670	0.2656536043952721	0.5756842871950205	0.9999928049133404	3.124797674681455e-06	0.5756811623973458	0.2656536043952721
acrylamide 6579 rat GSE29004 sample 3131	0.2663389788407038	0.5745652696983625	0.9999928049133404	3.124797674681455e-06	0.5745621449006878	0.2663389788407038
imatinib DB00619 human GSE1922 sample 2519	0.2277920103145053	0.6424615126413514	0.826675551393981	0.0826649062716995	0.5597966063696519	0.2277920103145053
2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 rat GSE48100 sample 3112	0.2917073126858097	0.5350526835992561	0.9999928049133404	3.124797674681455e-06	0.5350495588015813	0.2917073126858097
methylprednisolone 6741 rat GSE490 sample 3658	0.2030587778866904	0.6923782319540278	0.6588439142928498	0.18121746126389876	0.5111607706901291	0.2030587778866904
cisplatin DB00515 human GSE47856 sample 3152	0.0406367936244457	1.3910805666233874	0.1258715891935379	0.9000722845773114	0.49100828204607605	0.0406367936244457
pioglitazone DB01132 rat GSE21329 sample 2841	0.2917073126858097	0.5350526835992561	0.8969537400448117	0.047229954906119656	0.4878227286931364	0.2917073126858097
Heregulin 56310950 human GSE22288 sample 3215	0.0664943109834709	1.1772155097972794	0.1943481847629841	0.7114195113800313	0.46579599841724806	0.0664943109834709
Phosgene 6371 mouse GSE2565 sample 3611	0.2427214839558255	0.6148917813502901	0.688005864698816	0.16240785973617738	0.4524839216141127	0.2427214839558255
methamphetamine 10836 mouse GSE30305 sample 2609	0.3176109211211238	0.4981045726772616	0.8936733098913673	0.048821212346138246	0.44928336033112337	0.3176109211211238
Monuron 8800 rat GSE51163 sample 2465	0.1955887617609236	0.7086561027459303	0.544968973383806	0.2636282226256949	0.44502788012023536	0.1955887617609236
troglitazone DB00197 rat GSE21329 sample 2832	0.3829374416222983	0.41687216853089926	0.9999928049133404	3.124797674681455e-06	0.4168690437332246	0.3829374416222983
coenzyme Q10 5281915 mouse GSE15129 sample 3450	0.391985837966247	0.4067296232964191	0.9999928049133404	3.124797674681455e-06	0.4067264984987444	0.391985837966247
tretinoin DB00755 mouse GSE31280 sample 2829	0.3084903227547295	0.5107584550995894	0.7738833406432748	0.1113245022801793	0.3994339528194101	0.3084903227547295
SODIUM ARSENITE 443495 mouse GSE11056 sample 3355	0.3658651349023635	0.4366789746100208	0.9109497216132008	0.04050559254239773	0.3961733820676231	0.3658651349023635
methylprednisolone 6741 rat GSE490 sample 3673	0.4239059311903173	0.37273050684483566	0.9999928049133404	3.124797674681455e-06	0.372727382047161	0.4239059311903173
lapatinib DB01259 human GSE38376 sample 2586	0.4244230231227559	0.3722010655247784	0.9999928049133404	3.124797674681455e-06	0.3721979407271037	0.4244230231227559
imatinib DB00619 human GSE1922 sample 2515	0.2863728395026188	0.5430681742604428	0.6293305040985387	0.20112121717893838	0.34194695708150447	0.2863728395026188
bexarotene 82146 rat GSE3952 sample 3560	0.4655885451634147	0.3319977131380574	0.9999928049133404	3.124797674681455e-06	0.33199458834038276	0.4655885451634147
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3324	0.4758885541616323	0.3224947405137489	0.9999928049133404	3.124797674681455e-06	0.3224916157160742	0.4758885541616323
troglitazone DB00197 rat GSE21329 sample 2833	0.4866554123793039	0.312778442218954	0.9999928049133404	3.124797674681455e-06	0.31277531742127934	0.4866554123793039
ubiquinol 9962735 mouse GSE15129 sample 3459	0.5011123612003245	0.3000648841565903	0.9999928049133404	3.124797674681455e-06	0.3000617593589156	0.5011123612003245
sunitinib 5329102 rat GSE6929 sample 2491	0.528699406384282	0.27679117721390767	0.9999928049133404	3.124797674681455e-06	0.276788052416233	0.528699406384282
PBDE 47 CID 95170 rat GSE19868 sample 3392	0.4758885541616323	0.3224947405137489	0.888366694409783	0.05140773187185956	0.27108700864188934	0.4758885541616323
methamphetamine 10836 mouse GSE30305 sample 2616	0.5390968514652692	0.26833320461219606	0.9999928049133404	3.124797674681455e-06	0.2683300798145214	0.5390968514652692
pioglitazone DB01132 rat GSE20219 sample 2794	0.5397533634522154	0.26780464269602705	0.9999928049133404	3.124797674681455e-06	0.2678015178983524	0.5397533634522154
Retinoic acid 444795 human GSE32161 sample 3237	0.0315539437426388	1.5009463531035683	0.0567652621758491	1.2459173519741682	0.2550290011294001	0.0315539437426388
vemurafenib DB08881 human GSE63790 sample 2509	0.5594796510423676	0.25221570466865084	0.9999928049133404	3.124797674681455e-06	0.2522125798709762	0.5594796510423676
methylprednisolone 6741 rat GSE490 sample 3663	0.0475550076157624	1.32280374443876	0.0820999923254175	1.0856568834777454	0.23714686096101456	0.0475550076157624
resveratrol DB02709 mouse GSE62194 sample 3466	0.5861729542943205	0.23197422354975678	0.9999928049133404	3.124797674681455e-06	0.2319710987520821	0.5861729542943205
rosiglitazone DB00412 mouse GSE11343 sample 2815	0.0620372670718844	1.2073473424145709	0.1050598958153574	0.9785630342090745	0.22878430820549633	0.0620372670718844
nicotinamide riboside 439924 mouse GSE62194 sample 3468	0.60794182688745	0.2161379757774101	0.9999928049133404	3.124797674681455e-06	0.21613485097973542	0.60794182688745
quercetin DB04216 mouse GSE38136 sample 3437	0.6131391024283536	0.21244098622581403	0.9999928049133404	3.124797674681455e-06	0.21243786142813936	0.6131391024283536
Cadmium dichloride 24947 rat GSE31503 sample 3283	0.4884115361437072	0.31121408669196754	0.7926823620909765	0.10090080514933063	0.2103132815426369	0.4884115361437072
2,2',4,4',5,5'-Hexachlorobiphenyl   (PCB-153) 37034 human GSE6878 sample 3350	0.5416166605126188	0.266307984911152	0.876667419740196	0.057165133162751194	0.2091428517484008	0.5416166605126188
Lapatinib DB01259 human GSE38376 sample 2583	0.6261626675477133	0.2033128290240228	0.9999928049133404	3.124797674681455e-06	0.20330970422634814	0.6261626675477133
