Term	FDR_DOWN	score_DOWN	FDR_UP	score_UP	ReversalScore	minFDR
heroin 5462328 mouse GSE30305 sample 2622	0.00025975814399802646	3.5854308274552578	0.8164910898205007	0.08804855025726221	3.4973822771979957	0.00025975814399802646
heroin 5462328 mouse GSE30305 sample 2668	0.00031057008135155134	3.5078403841830212	0.895755512317663	0.047810510583813824	3.460029873599207	0.00031057008135155134
formaldehyde 712 rat GSE7002 sample 3538	0.00010619843642485231	3.9738818773888016	0.193222005022023	0.7139434156252893	3.2599384617635123	0.00010619843642485231
1-(4-Methoxyphenyl)piperazine 269722 rat GSE68785 sample 3689	0.0002841078876670747	3.5465167088228817	0.4512887412975125	0.34554550107625503	3.2009712077466266	0.0002841078876670747
pioglitazone DB01132 rat GSE20219 sample 2794	0.0007100270499065986	3.148725105645158	0.9999949656836392	2.1863813191167623e-06	3.148722919263839	0.0007100270499065986
Rosiglitazone DB00412 mouse GSE11343 sample 3255	0.0007427245254432576	3.129172235046549	0.9999949656836392	2.1863813191167623e-06	3.12917004866523	0.0007427245254432576
estradiol 5757 human GSE24592 sample 3347	0.0011501804498036	2.939234018597601	0.9999949656836392	2.1863813191167623e-06	2.939231832216282	0.0011501804498036
morphine 5288826 mouse GSE7762 sample 3487	0.00031143268397529794	3.5066358114041933	0.2657141454426225	0.5755853250622425	2.9310504863419506	0.00031143268397529794
nicotinamide riboside 439924 mouse GSE62194 sample 3470	0.001534624536436	2.813997862336529	0.9865437954449982	0.005883630434181575	2.8081142319023473	0.001534624536436
formaldehyde 712 rat GSE7002 sample 3543	0.001704509918527	2.768400467272279	0.9999949656836392	2.1863813191167623e-06	2.7683982808909597	0.001704509918527
Retinoic acid 444795 human GSE54464 sample 3141	0.0017610183220486	2.754236125507334	0.9999949656836392	2.1863813191167623e-06	2.754233939126015	0.0017610183220486
d-serine 71077 rat GSE10748 sample 3391	0.0019062880827288	2.7198114671366707	0.9999949656836392	2.1863813191167623e-06	2.7198092807553516	0.0019062880827288
fluoxetine 62857 mouse GSE6476 sample 2618	0.0019062880827288	2.7198114671366707	0.9999949656836392	2.1863813191167623e-06	2.7198092807553516	0.0019062880827288
d-serine 71077 rat GSE10748 sample 3388	0.0025557445056125	2.592482564186844	0.9999949656836392	2.1863813191167623e-06	2.5924803778055248	0.0025557445056125
SODIUM ARSENITE 443495 mouse GSE11056 sample 3359	0.002673081200869	2.5729878483689026	0.9999949656836392	2.1863813191167623e-06	2.5729856619875835	0.002673081200869
formaldehyde 712 rat GSE7002 sample 3536	0.0027643432704924	2.5584080281487758	0.9999949656836392	2.1863813191167623e-06	2.5584058417674567	0.0027643432704924
coenzyme Q10 5281915 mouse GSE15129 sample 3456	0.0029251292471027	2.5338549398165346	0.9999949656836392	2.1863813191167623e-06	2.5338527534352155	0.0029251292471027
coenzyme Q10 5281915 mouse GSE15129 sample 3464	0.0029251292471027	2.5338549398165346	0.9999949656836392	2.1863813191167623e-06	2.5338527534352155	0.0029251292471027
1-[3-(Trifluoromethyl)phenyl]piperazine 4296 rat GSE68785 sample 3688	0.0019062880827288	2.7198114671366707	0.6372223847233256	0.1957089764505281	2.5241024906861425	0.0019062880827288
morphine 5288826 mouse GSE7762 sample 3489	0.0031371808071765	2.5034604506053473	0.9999949656836392	2.1863813191167623e-06	2.503458264224028	0.0031371808071765
morphine 5288826 mouse GSE7762 sample 3490	0.0033163421887533	2.47934066418327	0.9999949656836392	2.1863813191167623e-06	2.4793384778019507	0.0033163421887533
d-serine 71077 rat GSE10748 sample 3390	0.0037187709312011	2.4296005724824528	0.9999949656836392	2.1863813191167623e-06	2.4295983861011337	0.0037187709312011
Lipopolysaccharide 11970143 mouse GSE367 sample 3656	0.0035813212621643	2.4459567188855864	0.9139804264330632	0.03906310490417238	2.406893613981414	0.0035813212621643
VANADIUM PENTOXIDE 14814 human GSE5339 sample 3555	0.0040686585005153	2.390548760764999	0.9999949656836392	2.1863813191167623e-06	2.39054657438368	0.0040686585005153
phenytoin 1775 rat GSE2880 sample 2670	0.0040686585005153	2.390548760764999	0.9999949656836392	2.1863813191167623e-06	2.39054657438368	0.0040686585005153
formaldehyde 712 rat GSE7002 sample 3547	0.0044601493305055	2.3506506004069556	0.9999949656836392	2.1863813191167623e-06	2.3506484140256365	0.0044601493305055
levetiracetam DB01202 rat GSE2880 sample 2777	0.0055024752263968	2.2594419040791824	0.9999949656836392	2.1863813191167623e-06	2.2594397176978633	0.0055024752263968
acrylamide 6579 rat GSE29004 sample 3131	0.0055846492667758	2.2530040967268716	0.9999949656836392	2.1863813191167623e-06	2.2530019103455525	0.0055846492667758
l-arginine 6322 mouse GSE34874 sample 3214	0.005649426897073	2.247995606704962	0.9999949656836392	2.1863813191167623e-06	2.2479934203236427	0.005649426897073
morphine 5288826 mouse GSE7762 sample 3492	0.0059351681738058	2.226566970741219	0.9999949656836392	2.1863813191167623e-06	2.2265647843599	0.0059351681738058
ubiquinol 9962735 mouse GSE15129 sample 3453	0.006147239449748	2.211319869736006	0.9999949656836392	2.1863813191167623e-06	2.211317683354687	0.006147239449748
NICKEL 935 human GSE6281 sample 3481	0.0061856894150213	2.2086118898175906	0.9999949656836392	2.1863813191167623e-06	2.2086097034362715	0.0061856894150213
1-Benzylpiperazine 75994 rat GSE68785 sample 3687	0.0007805688793503775	3.1075887676791965	0.102116360215458	0.9909046733675239	2.1166840943116725	0.0007805688793503775
levetiracetam 5284583 rat GSE2880 sample 2671	0.0082574493475053	2.083154081659123	0.9999949656836392	2.1863813191167623e-06	2.083151895277804	0.0082574493475053
d-serine 71077 rat GSE10748 sample 3387	0.008728847811209	2.0590430784316274	0.9999949656836392	2.1863813191167623e-06	2.0590408920503083	0.008728847811209
Colorectal Adenocarcinoma DB00482 human GSE11237 sample 2458	0.0087398548404514	2.0584957804679402	0.9999949656836392	2.1863813191167623e-06	2.058493594086621	0.0087398548404514
soman 7305 rat GSE13428 sample 2637	0.0087398548404514	2.0584957804679402	0.9999949656836392	2.1863813191167623e-06	2.058493594086621	0.0087398548404514
1-Piperonylpiperazine 94426 rat GSE68785 sample 3690	0.0035813212621643	2.4459567188855864	0.4031724436966913	0.3945091590016244	2.051447559883962	0.0035813212621643
PRISTANE 15979 mouse GSE17297 sample 3227	0.0090546971961468	2.043126068623408	0.9999949656836392	2.1863813191167623e-06	2.0431238822420887	0.0090546971961468
heroin 5462328 mouse GSE30305 sample 2611	0.0035813212621643	2.4459567188855864	0.3883597576233578	0.4107657786290708	2.0351909402565154	0.0035813212621643
Chromium(III) nicotinate 56843898 mouse GSE4420 sample 2590	0.0085074645556782	2.070199851612751	0.884159330373033	0.053469465680754724	2.0167303859319965	0.0085074645556782
abiraterone DB05812 human GSE49244 sample 3300	0.0104152721294077	1.9823293783560665	0.9999949656836392	2.1863813191167623e-06	1.9823271919747474	0.0104152721294077
methamphetamine 10836 mouse GSE30305 sample 2609	0.00028498328012306964	3.545180619160947	0.0246718554746861	1.6077981876762415	1.9373824314847057	0.00028498328012306964
methamphetamine 10836 mouse GSE30305 sample 2612	0.0136957602000722	1.8634138566897849	0.9999949656836392	2.1863813191167623e-06	1.8634116703084658	0.0136957602000722
SODIUM ARSENITE 443495 mouse GSE11056 sample 3357	0.0148100305822913	1.829444044672131	0.9999949656836392	2.1863813191167623e-06	1.8294418582908119	0.0148100305822913
SODIUM ARSENITE 443495 mouse GSE11056 sample 3360	0.0149939871575994	1.8240828654644363	0.9999949656836392	2.1863813191167623e-06	1.8240806790831172	0.0149939871575994
phenytoin 1775 rat GSE2880 sample 3034	0.0149939871575994	1.8240828654644363	0.9999949656836392	2.1863813191167623e-06	1.8240806790831172	0.0149939871575994
rosiglitazone DB00412 rat GSE7193 sample 2811	0.0149939871575994	1.8240828654644363	0.9999949656836392	2.1863813191167623e-06	1.8240806790831172	0.0149939871575994
rosiglitazone DB00412 rat GSE21329 sample 2845	0.0150743758887659	1.8217606595311588	0.9999949656836392	2.1863813191167623e-06	1.8217584731498397	0.0150743758887659
ubiquinol 9962735 mouse GSE15129 sample 3459	0.0152350391753882	1.8171564246947998	0.9999949656836392	2.1863813191167623e-06	1.8171542383134807	0.0152350391753882
PRISTANE 15979 mouse GSE17297 sample 3230	0.0161639870920373	1.7914515050407736	0.9999949656836392	2.1863813191167623e-06	1.7914493186594544	0.0161639870920373
morphine 5288826 mouse GSE7762 sample 3488	0.0165612187511563	1.780907706353925	0.9999949656836392	2.1863813191167623e-06	1.7809055199726058	0.0165612187511563
vitamin e DB00163 mouse GSE42813 sample 3515	0.0168900131219227	1.7723700130236386	0.9999949656836392	2.1863813191167623e-06	1.7723678266423195	0.0168900131219227
isoflurane 3763 rat GSE6433 sample 3653	0.0173981190201774	1.7594977024826326	0.9999949656836392	2.1863813191167623e-06	1.7594955161013135	0.0173981190201774
resveratrol DB02709 mouse GSE11291 sample 3503	0.0173981190201774	1.7594977024826326	0.9643765311592836	0.015753367054474637	1.7437443354281579	0.0173981190201774
resveratrol DB02709 mouse GSE11291 sample 3504	0.0150779973412652	1.8216563376038277	0.7667057194571502	0.11537129698973529	1.7062850406140924	0.0150779973412652
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3517	0.0189730109234814	1.7218637432446589	0.9186283562986308	0.036860152871991896	1.685003590372667	0.0189730109234814
celecoxib DB00482 human GSE11237 sample 3296	0.0059351681738058	2.226566970741219	0.2728607020808983	0.5640590077465882	1.6625079629946309	0.0059351681738058
ethanol 702 human GSE44456 sample 3038	0.0031371808071765	2.5034604506053473	0.140269736251524	0.8530360196112038	1.6504244309941436	0.0031371808071765
methamphetamine 10836 mouse GSE30305 sample 2667	0.0257930297785323	1.5884976404594349	0.9999949656836392	2.1863813191167623e-06	1.5884954540781158	0.0257930297785323
formaldehyde 712 rat GSE7002 sample 3537	0.0202141135886936	1.6943452982076002	0.7324883471004915	0.13519927995707431	1.559146018250526	0.0202141135886936
coenzyme Q10 5281915 mouse GSE15129 sample 3462	0.0311466185118881	1.5065890963994581	0.9999949656836392	2.1863813191167623e-06	1.506586910018139	0.0311466185118881
heroin 5462328 mouse GSE30305 sample 2617	0.0322525320357463	1.4914361847190505	0.9999949656836392	2.1863813191167623e-06	1.4914339983377314	0.0322525320357463
vitamin c DB00126 mouse GSE32994 sample 3510	0.034721425910019	1.4594024478925203	0.9999949656836392	2.1863813191167623e-06	1.4594002615112012	0.034721425910019
Mercury 23931 human GSE6907 sample 3533	0.0204271579370855	1.6897920532452582	0.463221908120948	0.33421090879910753	1.3555811444461505	0.0204271579370855
phenytoin DB00252 rat GSE2880 sample 3291	0.0447804205807867	1.3489118318142217	0.9999949656836392	2.1863813191167623e-06	1.3489096454329026	0.0447804205807867
alpha-Tocopherol 14985 mouse GSE8150 sample 3477	0.0456261568424021	1.3407861109430885	0.9999949656836392	2.1863813191167623e-06	1.3407839245617694	0.0456261568424021
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3520	0.0482334871748401	1.316651338408968	0.9999949656836392	2.1863813191167623e-06	1.3166491520276489	0.0482334871748401
CONCANAVALIN A 596316 mouse GSE17184 sample 3366	0.0487085954391755	1.3123943935612699	0.9999949656836392	2.1863813191167623e-06	1.3123922071799508	0.0487085954391755
NICKEL 935 human GSE6281 sample 3480	0.0540230725796255	1.267420718807796	0.9999949656836392	2.1863813191167623e-06	1.2674185324264768	0.0540230725796255
coenzyme Q10 5281915 mouse GSE15129 sample 3458	0.0540230725796255	1.267420718807796	0.9999949656836392	2.1863813191167623e-06	1.2674185324264768	0.0540230725796255
permethrin DB04930 rat GSE7955 sample 3417	0.0554034757871315	1.2564629885600163	0.9999949656836392	2.1863813191167623e-06	1.2564608021786972	0.0554034757871315
Lipopolysaccharide 11970143 human GSE5504 sample 3485	0.0243742605664129	1.6130685504724038	0.421189609298823	0.37552235135133455	1.2375461991210692	0.0243742605664129
ubiquinol 9962735 mouse GSE15129 sample 3463	0.0596975722091532	1.224043330472096	0.9999949656836392	2.1863813191167623e-06	1.2240411440907768	0.0596975722091532
resveratrol DB02709 mouse GSE62194 sample 3466	0.0487085954391755	1.3123943935612699	0.7808612196314406	0.10742614525700801	1.2049682483042619	0.0487085954391755
Fasudil 3547 mouse GSE25829 sample 3276	0.004612428184468	2.3360703827476947	0.0737759387927733	1.1320852554311607	1.203985127316534	0.004612428184468
formaldehyde 712 rat GSE7002 sample 3542	0.0617370770317281	1.20945393622486	0.9633738089017824	0.016205164959564776	1.1932487712652953	0.0617370770317281
permethrin DB04930 rat GSE7955 sample 2792	0.0622668211839788	1.2057433051071818	0.9623458215070082	0.016668835047747885	1.1890744700594338	0.0622668211839788
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3309	0.0676419187117155	1.1697840818239718	0.9999949656836392	2.1863813191167623e-06	1.1697818954426527	0.0676419187117155
PRISTANE 15979 mouse GSE17297 sample 3228	0.0691320176782148	1.1603207676694614	0.9999949656836392	2.1863813191167623e-06	1.1603185812881422	0.0691320176782148
1-Naphthyl isothiocyanate 11080 rat GSE5509 sample 3568	0.0709753440454948	1.1488924936003049	0.9999949656836392	2.1863813191167623e-06	1.1488903072189858	0.0709753440454948
ubiquinol 9962735 mouse GSE15129 sample 3465	0.0549267339657573	1.2602162240774812	0.7667057194571502	0.11537129698973529	1.1448449270877459	0.0549267339657573
2,3-dimethoxy-1,4-naphtoquinone (DMNQ) 3136 human GSE39843 sample 3681	0.040836559474143	1.388950854840192	0.5292368989825587	0.2763498839368064	1.1126009709033857	0.040836559474143
bleomycin DB00290 mouse GSE43695 sample 3104	0.0798770027983518	1.097578239401707	0.9999949656836392	2.1863813191167623e-06	1.097576053020388	0.0798770027983518
deltamethrin 40585 rat GSE7955 sample 3420	0.013059560941478	1.8840714236657394	0.1557911006357988	0.8074573544628953	1.076614069202844	0.013059560941478
Caerulein 16132921 mouse GSE3644 sample 3586	0.0864167760308972	1.0634019400394696	0.9999949656836392	2.1863813191167623e-06	1.0633997536581505	0.0864167760308972
simvastatin 54454 mouse GSE1871 sample 3618	0.0864167760308972	1.0634019400394696	0.9999949656836392	2.1863813191167623e-06	1.0633997536581505	0.0864167760308972
cisplatin DB00515 human GSE47856 sample 3151	0.0879877591386491	1.0555777427170134	0.9999949656836392	2.1863813191167623e-06	1.0555755563356943	0.0879877591386491
Lipopolysaccharide 11970143 mouse GSE367 sample 3657	0.0935002075813239	1.0291874249422048	0.9999949656836392	2.1863813191167623e-06	1.0291852385608857	0.0935002075813239
soman 7305 rat GSE13428 sample 2633	0.0938229027567149	1.0276911346832331	0.9999949656836392	2.1863813191167623e-06	1.027688948301914	0.0938229027567149
Retinoic acid 444795 human GSE54464 sample 3139	0.0993180308813743	1.0029718995265635	0.9999949656836392	2.1863813191167623e-06	1.0029697131452444	0.0993180308813743
vitamin c DB00126 mouse GSE46319 sample 3506	0.102472908044631	0.989390938919699	0.9999949656836392	2.1863813191167623e-06	0.9893887525383799	0.102472908044631
menadione DB00170 mouse GSE23725 sample 2780	0.0899191168249543	1.0461479673436587	0.7843549004115119	0.10548738576599175	0.940660581577667	0.0899191168249543
phorbol ester 12-O-tetradecanoylphorbol-13-acetate (TPA) 27924 mouse GSE40849 sample 3257	0.0543901976227178	1.2644793632054225	0.4588764256372229	0.3383042532198177	0.9261751099856048	0.0543901976227178
N-METHYLFORMAMIDE 31254 rat GSE5509 sample 3570	0.1257177622096157	0.9006033580765473	0.9999949656836392	2.1863813191167623e-06	0.9006011716952282	0.1257177622096157
methamphetamine 10836 mouse GSE30305 sample 2621	0.1286933609406835	0.8904438569899196	0.9999949656836392	2.1863813191167623e-06	0.8904416706086005	0.1286933609406835
mesalazine DB00244 human GSE38713 sample 3289	0.1405758703129891	0.8520892190690759	0.9999949656836392	2.1863813191167623e-06	0.8520870326877568	0.1405758703129891
phenytoin 1775 rat GSE2880 sample 3033	0.141685705541959	0.8486739628604901	0.9999949656836392	2.1863813191167623e-06	0.848671776479171	0.141685705541959
morphine DB00295 mouse GSE50382 sample 3304	0.1383674214841229	0.858966152185552	0.9744338487025008	0.011247638453613606	0.8477185137319383	0.1383674214841229
PRISTANE 15979 mouse GSE17297 sample 3226	0.1442214080256184	0.8409702687614252	0.9999949656836392	2.1863813191167623e-06	0.8409680823801061	0.1442214080256184
PRISTANE 15979 mouse GSE17297 sample 3229	0.1442214080256184	0.8409702687614252	0.9999949656836392	2.1863813191167623e-06	0.8409680823801061	0.1442214080256184
Rosiglitazone 77999 mouse GSE7193 sample 3091	0.1442214080256184	0.8409702687614252	0.9999949656836392	2.1863813191167623e-06	0.8409680823801061	0.1442214080256184
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3519	0.1477397669656016	0.8305025903403004	0.9999949656836392	2.1863813191167623e-06	0.8305004039589813	0.1477397669656016
bleomycin DB00290 mouse GSE25640 sample 3122	0.1477397669656016	0.8305025903403004	0.9999949656836392	2.1863813191167623e-06	0.8305004039589813	0.1477397669656016
carboplatin DB00958 human GSE49577 sample 3174	0.0788673565913899	1.1031027152410688	0.5167399418092309	0.2867279680325788	0.8163747472084901	0.0788673565913899
colistin DB00803 mouse GSE46410 sample 2480	0.1442214080256184	0.8409702687614252	0.9081694594878412	0.04183310692626624	0.799137161835159	0.1442214080256184
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3516	0.1442214080256184	0.8409702687614252	0.8585277043371847	0.06624568577198636	0.7747245829894389	0.1442214080256184
quercetin DB04216 mouse GSE38067 sample 3440	0.1739695257818687	0.7595268203603588	0.9999949656836392	2.1863813191167623e-06	0.7595246339790397	0.1739695257818687
formaldehyde 712 rat GSE7002 sample 3551	0.1758264564257867	0.7549157765019995	0.9999949656836392	2.1863813191167623e-06	0.7549135901206804	0.1758264564257867
tretinoin DB00755 mouse GSE31280 sample 2829	0.1628724696462061	0.7881523183383071	0.9200836003449872	0.0361727101337948	0.7519796082045124	0.1628724696462061
Mepenzolate DB04843 mouse GSE50836 sample 2530	0.1780821430825559	0.7493796265755845	0.9999949656836392	2.1863813191167623e-06	0.7493774401942654	0.1780821430825559
bleomycin DB00290 mouse GSE43695 sample 3106	0.1784784565558969	0.7484141983951927	0.9999949656836392	2.1863813191167623e-06	0.7484120120138736	0.1784784565558969
NICKEL 935 human GSE6907 sample 3531	0.1055002955970561	0.9767463235322554	0.5736089957855914	0.24138404634059157	0.7353622771916639	0.1055002955970561
Androstanolone 10635 human GSE7868 sample 3410	0.1951521129815243	0.7096267420960379	0.9999949656836392	2.1863813191167623e-06	0.7096245557147188	0.1951521129815243
resveratrol DB02709 human GSE41168 sample 3494	0.1951521129815243	0.7096267420960379	0.9999949656836392	2.1863813191167623e-06	0.7096245557147188	0.1951521129815243
rosiglitazone 77999 rat GSE5509 sample 3567	0.1951521129815243	0.7096267420960379	0.9999949656836392	2.1863813191167623e-06	0.7096245557147188	0.1951521129815243
imiquimod DB00724 mouse GSE27628 sample 3073	0.1959398626809099	0.7078772006504261	0.9999949656836392	2.1863813191167623e-06	0.707875014269107	0.1959398626809099
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3521	0.1951521129815243	0.7096267420960379	0.938193992246208	0.027707352397892956	0.681919389698145	0.1951521129815243
heroin 5462328 mouse GSE30305 sample 2620	0.2106798335719618	0.6763770333884469	0.9991827290430858	0.0003550813854317126	0.6760219520030152	0.2106798335719618
Sodium dichromate 25408 rat GSE31503 sample 3285	0.2160912540920963	0.6653628100552383	0.9999949656836392	2.1863813191167623e-06	0.6653606236739192	0.2160912540920963
metformin DB00331 mouse GSE35961 sample 3308	0.1668990779553097	0.7775460626019228	0.7667057194571502	0.11537129698973529	0.6621747656121876	0.1668990779553097
isoflurane DB00753 rat GSE1779 sample 2771	0.2043906840469703	0.6895389028582478	0.9349788381722516	0.029198218613068812	0.660340684245179	0.2043906840469703
heroin 5462328 mouse GSE30305 sample 2613	0.2200656268541211	0.6574477867668009	0.9999949656836392	2.1863813191167623e-06	0.6574456003854818	0.2200656268541211
resveratrol DB02709 human GSE41168 sample 3495	0.221893742646482	0.653854944601794	0.998793510351362	0.0005242881346158387	0.6533306564671783	0.221893742646482
ANGIOTENSIN II 172198 mouse GSE17901 sample 3678	0.2286209493905616	0.6408839760935972	0.9999949656836392	2.1863813191167623e-06	0.640881789712278	0.2286209493905616
pioglitazone DB01132 rat GSE21329 sample 2843	0.2286209493905616	0.6408839760935972	0.9999949656836392	2.1863813191167623e-06	0.640881789712278	0.2286209493905616
ethanol 702 human GSE44456 sample 3037	0.0543901976227178	1.2644793632054225	0.2128211405896582	0.6719852335884167	0.5924941296170059	0.0543901976227178
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3323	0.090816020225618	1.0418375338369894	0.3445852651319505	0.4627032974297886	0.5791342364072007	0.090816020225618
quercetin DB04216 mouse GSE4262 sample 3433	0.2770953142860902	0.5573708181257458	0.9999949656836392	2.1863813191167623e-06	0.5573686317444267	0.2770953142860902
3H-1,2-Dithiole-3-thione 68296 rat GSE3173 sample 3593	0.2847434617363744	0.545546239380255	0.9999949656836392	2.1863813191167623e-06	0.5455440529989359	0.2847434617363744
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3312	0.2853772313948664	0.5445806796937758	0.9999949656836392	2.1863813191167623e-06	0.5445784933124567	0.2853772313948664
ubiquinol 9962735 mouse GSE15129 sample 3457	0.1442214080256184	0.8409702687614252	0.503391466090127	0.29809415124570593	0.5428761175157193	0.1442214080256184
resveratrol DB02709 mouse GSE7111 sample 3496	0.2773099016093112	0.5570346232547625	0.9623848243127252	0.016651233932141664	0.5403833893226209	0.2773099016093112
CADMIUM 23973 human GSE6907 sample 3530	0.2018358607305213	0.6950016689526642	0.6506162827259818	0.18667507199551833	0.5083265969571459	0.2018358607305213
pioglitazone DB01132 human GSE8157 sample 2796	0.3282978788907258	0.483731923207392	0.9999949656836392	2.1863813191167623e-06	0.4837297368260729	0.3282978788907258
formaldehyde 712 rat GSE7002 sample 3552	0.2281635741447155	0.6417536886235928	0.6871567106347739	0.16294420791462	0.47880948070897283	0.2281635741447155
NICKEL CHLORIDE 24385 rat GSE31503 sample 3279	0.332853415242007	0.4777469826115182	0.957295635913158	0.018953920929252834	0.45879306168226536	0.332853415242007
rosiglitazone DB00412 mouse GSE11343 sample 2815	0.0262068449290179	1.581585261098267	0.0752924847647183	1.1232483702547464	0.4583368908435206	0.0262068449290179
coenzyme Q10 5281915 mouse GSE15129 sample 3454	0.357489791384156	0.4467363555659253	0.9999949656836392	2.1863813191167623e-06	0.4467341691846062	0.357489791384156
acrylamide 6579 rat GSE29004 sample 3110	0.0087398548404514	2.0584957804679402	0.0242429700469529	1.6154141751003457	0.44308160536759456	0.0087398548404514
Cobalt dichloride hexahydrate 24643 rat GSE51207 sample 3115	0.0752749799788918	1.1233493513257706	0.2069720089591296	0.6840883848646895	0.43926096646108115	0.0752749799788918
soman 7305 rat GSE13428 sample 2635	0.364058711369485	0.438828572483741	0.9999949656836392	2.1863813191167623e-06	0.4388263861024219	0.364058711369485
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3315	0.3701618156371955	0.4316083832961394	0.9999949656836392	2.1863813191167623e-06	0.4316061969148203	0.3701618156371955
Monuron 8800 rat GSE51163 sample 2470	0.3836864163641436	0.41602357584083327	0.9999949656836392	2.1863813191167623e-06	0.41602138945951417	0.3836864163641436
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3310	0.3901058637077346	0.4088175217292913	0.9999949656836392	2.1863813191167623e-06	0.4088153353479722	0.3901058637077346
