Term	FDR_DOWN	score_DOWN	FDR_UP	score_UP	ReversalScore	minFDR
heroin 5462328 mouse GSE30305 sample 2615	0.019052365310391	1.7200510999105005	0.999996025944829	1.7259136610073338e-06	1.7200493739968394	0.019052365310391
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3523	0.0219320939084919	1.65891990322935	0.9999308092229692	3.005021227384314e-05	1.6588898530170761	0.0219320939084919
methylprednisolone 6741 rat GSE490 sample 3671	0.0117590571051581	1.9296275005765438	0.4955405340251626	0.3049208154804869	1.624706685096057	0.0117590571051581
estradiol DB00783 human GSE24592 sample 2732	0.0071191461479939	2.147572091398468	0.27552473150072	0.5598394121580235	1.5877326792404447	0.0071191461479939
methamphetamine 10836 mouse GSE30305 sample 2665	0.023067672575844	1.6369962216236067	0.8408613737752646	0.07527559702837512	1.5617206245952315	0.023067672575844
ubiquinol 9962735 mouse GSE15129 sample 3453	0.0295712654124053	1.5291300907641638	0.999996025944829	1.7259136610073338e-06	1.5291283648505027	0.0295712654124053
etanercept DB00005 human GSE47751 sample 2591	0.0219320939084919	1.65891990322935	0.740667005097707	0.13037700167372487	1.528542901555625	0.0219320939084919
ethanol 702 human GSE44456 sample 3038	0.0039886652489229	2.3991724105806087	0.1305057693832952	0.8843702886632911	1.5148021219173176	0.0039886652489229
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3520	0.0333906859435871	1.4763746591590206	0.999996025944829	1.7259136610073338e-06	1.4763729332453595	0.0333906859435871
RPI-1 1749978 human GSE49414 sample 3173	0.0333906859435871	1.4763746591590206	0.999996025944829	1.7259136610073338e-06	1.4763729332453595	0.0333906859435871
Monuron 8800 rat GSE51163 sample 2468	0.0131419494648323	1.8813402071490548	0.3846029952281041	0.41498733786672154	1.4663528692823333	0.0131419494648323
methylprednisolone 6741 rat GSE490 sample 3661	0.0127151770891968	1.8956775868586693	0.3653844492799215	0.4372499401132942	1.458427646745375	0.0127151770891968
ethanol DB00898 mouse GSE52644 sample 3475	0.0413435292785013	1.383592452702559	0.90902436973916	0.04142447376221889	1.34216797894034	0.0413435292785013
testosterone 6013 human GSE5106 sample 3206	0.0497437973545675	1.3032610645187264	0.999996025944829	1.7259136610073338e-06	1.3032593386050653	0.0497437973545675
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3521	0.0637490720725974	1.1955261324106115	0.999996025944829	1.7259136610073338e-06	1.1955244064969504	0.0637490720725974
rosiglitazone DB00412 rat GSE21329 sample 2844	0.0637490720725974	1.1955261324106115	0.999996025944829	1.7259136610073338e-06	1.1955244064969504	0.0637490720725974
rosiglitazone DB00412 mouse GSE11343 sample 2815	0.0647544595154019	1.1887303171889563	0.999996025944829	1.7259136610073338e-06	1.1887285912752952	0.0647544595154019
imatinib DB00619 human GSE1922 sample 2513	0.025640397931381	1.5910752389791998	0.3809699551238381	0.41910927324415925	1.1719659657350405	0.025640397931381
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3312	0.0684939851901125	1.1643475644701409	0.999996025944829	1.7259136610073338e-06	1.1643458385564798	0.0684939851901125
PLX4032 DB05238 human GSE50649 sample 2558	0.0127151770891968	1.8956775868586693	0.1781055205879791	0.7493226188650091	1.1463549679936602	0.0127151770891968
pioglitazone DB01132 mouse GSE32536 sample 2797	0.0744165557238802	1.1283304346198966	0.999996025944829	1.7259136610073338e-06	1.1283287087062355	0.0744165557238802
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3517	0.0770847567139106	1.1130314939275363	0.999996025944829	1.7259136610073338e-06	1.1130297680138752	0.0770847567139106
methylprednisolone 6741 rat GSE490 sample 3672	0.0876408352308856	1.0572934921971806	0.999996025944829	1.7259136610073338e-06	1.0572917662835195	0.0876408352308856
ubiquinol 9962735 mouse GSE15129 sample 3461	0.089044783261185	1.0503915188424595	0.999996025944829	1.7259136610073338e-06	1.0503897929287984	0.089044783261185
methylprednisolone 6741 rat GSE490 sample 3665	0.0555017944547088	1.255692975270484	0.604254111862961	0.21878038559831225	1.0369125896721716	0.0555017944547088
formaldehyde 712 rat GSE7002 sample 3540	0.0876408352308856	1.0572934921971806	0.943498705078818	0.025258691553644203	1.0320348006435365	0.0876408352308856
methylprednisolone 6741 rat GSE490 sample 3659	0.051234759790472	1.2904352956030023	0.535163754944198	0.27151330772297927	1.018921987880023	0.051234759790472
pioglitazone DB01132 rat GSE21329 sample 2841	0.0994409732515657	1.0024346338061134	0.999996025944829	1.7259136610073338e-06	1.0024329078924523	0.0994409732515657
rosiglitazone DB00412 mouse GSE2431 sample 2808	0.1008568457636489	0.9962946182595996	0.999996025944829	1.7259136610073338e-06	0.9962928923459387	0.1008568457636489
heroin 5462328 mouse GSE30305 sample 2622	0.1129174880513251	0.9472387916797635	0.999996025944829	1.7259136610073338e-06	0.9472370657661026	0.1129174880513251
methylprednisolone 6741 rat GSE490 sample 3669	0.0958735942741155	1.0183009907453913	0.8297162027571069	0.08107042889227824	0.937230561853113	0.0958735942741155
PLX4032 DB05238 human GSE24862 sample 2570	0.1058307828437761	0.9753879913299791	0.8949232385802136	0.04821421439439758	0.9271737769355816	0.1058307828437761
haloperidol 3559 mouse GSE6467 sample 2466	0.1222054366155768	0.9129094729836045	0.999996025944829	1.7259136610073338e-06	0.9129077470699435	0.1222054366155768
alpha-Tocopherol 14985 mouse GSE8146 sample 3478	0.1315993981038645	0.8807460970500884	0.999996025944829	1.7259136610073338e-06	0.8807443711364275	0.1315993981038645
Etanercept DB00005 human GSE36177 sample 2596	0.1319681953814082	0.879530722086948	0.999996025944829	1.7259136610073338e-06	0.8795289961732871	0.1319681953814082
doxorubicin DB00997 human GSE58074 sample 3180	0.1337386544557478	0.8737430505497833	0.999996025944829	1.7259136610073338e-06	0.8737413246361223	0.1337386544557478
irinotecan DB00762 rat GSE11722 sample 2767	0.0863275673060168	1.0638504972500724	0.5640922439674209	0.24864987160115753	0.8152006256489148	0.0863275673060168
quercetin DB04216 mouse GSE38136 sample 3438	0.1539063574353295	0.8127434403240941	0.999996025944829	1.7259136610073338e-06	0.8127417144104331	0.1539063574353295
PLX4032 DB05238 human GSE24862 sample 2565	0.0876408352308856	1.0572934921971806	0.5617824067584251	0.2504318656459643	0.8068616265512163	0.0876408352308856
PLX4032 DB05238 human GSE24862 sample 2568	0.1690919250137514	0.7718771316435618	0.999996025944829	1.7259136610073338e-06	0.7718754057299008	0.1690919250137514
phenytoin DB00252 rat GSE2880 sample 3291	0.169737670829624	0.7702217615842624	0.999996025944829	1.7259136610073338e-06	0.7702200356706014	0.169737670829624
troglitazone DB00197 rat GSE21329 sample 2832	0.169737670829624	0.7702217615842624	0.999996025944829	1.7259136610073338e-06	0.7702200356706014	0.169737670829624
Cobalt dichloride hexahydrate 24643 rat GSE51207 sample 3116	0.1136889541777723	0.9442817285635838	0.6680827527613508	0.17516973985722364	0.7691119887063602	0.1136889541777723
estradiol DB00783 human GSE26834 sample 2733	0.0067349413096251	2.1716661845018	0.0374490907738594	1.4265587220683644	0.7451074624334357	0.0067349413096251
TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3311	0.169737670829624	0.7702217615842624	0.8929025494616647	0.04919593701344418	0.7210258245708182	0.169737670829624
imatinib DB00619 human GSE1922 sample 2516	0.181597282377554	0.7408906550289394	0.924891931430948	0.03390900923401176	0.7069816457949276	0.181597282377554
Rosiglitazone 77999 mouse GSE7193 sample 3091	0.1975000375757246	0.7044328174100359	0.999996025944829	1.7259136610073338e-06	0.704431091496375	0.1975000375757246
Monuron 8800 rat GSE51163 sample 2465	0.1777489484406901	0.7501929598682752	0.8696572702178682	0.06065186804708687	0.6895410918211883	0.1777489484406901
methylprednisolone 6741 rat GSE490 sample 3673	0.2152844996640043	0.6669872379550731	0.999996025944829	1.7259136610073338e-06	0.6669855120414121	0.2152844996640043
dexamethasone DB01234 human GSE34313 sample 2714	0.145621722767473	0.8367738353639339	0.6576972759525945	0.1819739568958093	0.6547998784681246	0.145621722767473
imatinib DB00619 human GSE1922 sample 2515	0.181597282377554	0.7408906550289394	0.785273873120619	0.10497885173690652	0.6359118032920328	0.181597282377554
nicotinamide riboside 439924 mouse GSE62194 sample 3468	0.2357699318882393	0.6275115819706314	0.999996025944829	1.7259136610073338e-06	0.6275098560569704	0.2357699318882393
Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3522	0.2386175161150933	0.6222976793877442	0.999996025944829	1.7259136610073338e-06	0.6222959534740832	0.2386175161150933
methylprednisolone 6741 rat GSE490 sample 3670	0.2386175161150933	0.6222976793877442	0.9826344032201316	0.007608034759403499	0.6146896446283406	0.2386175161150933
clozapine 2818 mouse GSE6511 sample 2469	0.2458684984163779	0.6092971111162189	0.999996025944829	1.7259136610073338e-06	0.6092953852025579	0.2458684984163779
Lapatinib DB01259 human GSE38376 sample 2584	0.2575422408831177	0.5891515298152676	0.999996025944829	1.7259136610073338e-06	0.5891498039016067	0.2575422408831177
anastrozole DB01217 human GSE33658 sample 3087	0.0137749828302978	1.8609089337982512	0.0534352273898948	1.2721723381596337	0.5887365956386175	0.0137749828302978
glipizide DB01067 mouse GSE2431 sample 2749	0.2667831762816121	0.5738415611064389	0.999996025944829	1.7259136610073338e-06	0.5738398351927779	0.2667831762816121
ethanol DB00898 mouse GSE52644 sample 3476	0.2555956152769851	0.5924466007379867	0.9484566262307426	0.022982524996043408	0.5694640757419434	0.2555956152769851
imatinib DB00619 human GSE1922 sample 2520	0.0876408352308856	1.0572934921971806	0.3144324361998143	0.5024726594011333	0.5548208327960473	0.0876408352308856
pioglitazone DB01132 rat GSE20219 sample 2794	0.2966993181285499	0.5276834517733113	0.999996025944829	1.7259136610073338e-06	0.5276817258596503	0.2966993181285499
alfacalcidol 5282181 human GSE15947 sample 3363	0.0647544595154019	1.1887303171889563	0.2080013937964198	0.6819337548638446	0.5067965623251117	0.0647544595154019
NSC319726 5351307 human GSE35972 sample 2479	0.2386175161150933	0.6222976793877442	0.6981247695442366	0.1560669529038722	0.466230726483872	0.2386175161150933
phenytoin 1775 rat GSE2880 sample 2670	0.348659698908162	0.45759824922083514	0.999996025944829	1.7259136610073338e-06	0.45759652330717415	0.348659698908162
coenzyme Q10 5281915 mouse GSE15129 sample 3454	0.2386175161150933	0.6222976793877442	0.6680827527613508	0.17516973985722364	0.44712793953052055	0.2386175161150933
resveratrol DB02709 mouse GSE62194 sample 3466	0.3582626066531476	0.4457985185759266	0.999996025944829	1.7259136610073338e-06	0.44579679266226563	0.3582626066531476
imatinib DB00619 human GSE1922 sample 2519	0.2049750618562328	0.6882989738566491	0.5617824067584251	0.2504318656459643	0.43786710821068475	0.2049750618562328
carbidopa DB00190 mouse GSE47099 sample 3293	0.3711143253321831	0.4304922811870804	0.999996025944829	1.7259136610073338e-06	0.4304905552734194	0.3711143253321831
imatinib DB00619 human GSE1922 sample 2457	0.2667831762816121	0.5738415611064389	0.6987132199741687	0.15570103961739376	0.4181405214890451	0.2667831762816121
estradiol DB00783 human GSE1153 sample 2735	0.3818643054276044	0.41809093518604706	0.999996025944829	1.7259136610073338e-06	0.4180892092723861	0.3818643054276044
levetiracetam 5284583 rat GSE2880 sample 2671	0.3864316293051759	0.4129273339373733	0.999996025944829	1.7259136610073338e-06	0.4129256080237123	0.3864316293051759
methylprednisolone 6741 rat GSE490 sample 3667	0.0918272780432558	1.0370282889086835	0.2330684648962208	0.6325164843002961	0.4045118046083874	0.0918272780432558
Promegestone 36709 human GSE67561 sample 3694	0.4060641140013369	0.3914053896772728	0.9602173380399682	0.01763045651400548	0.3737749331632673	0.4060641140013369
metformin DB00331 human GSE33612 sample 2483	0.110271157573291	0.9575380663882802	0.2596666527022889	0.585583820402627	0.3719542459856532	0.110271157573291
coenzyme Q10 5281915 mouse GSE15129 sample 3450	0.4254140813667766	0.3711881388839819	0.999996025944829	1.7259136610073338e-06	0.3711864129703209	0.4254140813667766
quercetin DB04216 mouse GSE38067 sample 3440	0.4254140813667766	0.3711881388839819	0.999996025944829	1.7259136610073338e-06	0.3711864129703209	0.4254140813667766
ethanol DB00898 rat GSE3311 sample 2737	0.4253826802598394	0.3712201966634417	0.9704045415719728	0.013047179603322395	0.3581730170601193	0.4253826802598394
quercetin DB04216 mouse GSE38136 sample 3436	0.4529513625512688	0.34394842957577487	0.999996025944829	1.7259136610073338e-06	0.3439467036621139	0.4529513625512688
coenzyme Q10 5281915 mouse GSE15129 sample 3462	0.4618857385792128	0.33546544704544345	0.999996025944829	1.7259136610073338e-06	0.33546372113178247	0.4618857385792128
formoterol DB00983 human GSE30242 sample 2631	0.2497728577777546	0.6024547571460153	0.5403025561335087	0.2673629778392016	0.33509177930681366	0.2497728577777546
bleomycin DB00290 human GSE3598 sample 3587	0.2966993181285499	0.5276834517733113	0.6008018857479206	0.22126871287367678	0.30641473889963455	0.2966993181285499
alfacalcidol 5282181 human GSE15947 sample 3364	0.1374554724566599	0.8618379650935662	0.258636838178105	0.5873096175915017	0.27452834750206456	0.1374554724566599
Insulin 3989 human GSE22309 sample 3370	0.169737670829624	0.7702217615842624	0.3193328722671032	0.495756372693302	0.27446538889096034	0.169737670829624
methamphetamine DB01577 rat GSE46717 sample 3303	0.5389738976966993	0.2684322670225103	0.999996025944829	1.7259136610073338e-06	0.2684305411088493	0.5389738976966993
PBDE 47 CID 95170 rat GSE19868 sample 3392	0.4965603080906476	0.3040279981647355	0.8600684748609764	0.0654669707675656	0.23856102739716994	0.4965603080906476
ethanol 702 human GSE44456 sample 3037	4.765684488563955e-06	5.321874713439711	8.201270605848635e-06	5.086118858060114	0.23575585537959665	4.765684488563955e-06
2,2',4,4',5,5'-Hexachlorobiphenyl   (PCB-153) 37034 human GSE6878 sample 3350	0.5827270162985962	0.23453484675039368	0.999996025944829	1.7259136610073338e-06	0.23453312083673267	0.5827270162985962
phenytoin 1775 rat GSE2880 sample 3034	0.5904840005748302	0.22879186529212575	0.999996025944829	1.7259136610073338e-06	0.22879013937846474	0.5904840005748302
quercetin 5280343 rat GSE7479 sample 3409	0.5904840005748302	0.22879186529212575	0.999996025944829	1.7259136610073338e-06	0.22879013937846474	0.5904840005748302
formaldehyde 712 rat GSE7002 sample 3545	0.2930997459555224	0.5329845579865478	0.4914625507878351	0.3085095696036322	0.22447498838291557	0.2930997459555224
methamphetamine 10836 mouse GSE30305 sample 2609	0.4529513625512688	0.34394842957577487	0.757864416679604	0.12040848349026533	0.22353994608550953	0.4529513625512688
nicotinamide riboside 439924 mouse GSE62194 sample 3470	0.3365188975765819	0.47299054248669986	0.5509125267682852	0.25891735243246833	0.21407319005423153	0.3365188975765819
cetuximab DB00002 human GSE61495 sample 3136	0.6350839448654809	0.19716886623189495	0.999996025944829	1.7259136610073338e-06	0.19716714031823393	0.6350839448654809
Y15 23627197 human GSE43452 sample 2553	0.0421790197995574	1.3749035170713955	0.0658398209634103	1.1815113587603778	0.19339215831101764	0.0421790197995574
Hydrogen Peroxide 784 mouse GSE3078 sample 3598	0.524152658809031	0.28054220686607156	0.785273873120619	0.10497885173690652	0.17556335512916504	0.524152658809031
clozapine 2818 mouse GSE6467 sample 2464	0.6678923743756505	0.17529351504025434	0.999996025944829	1.7259136610073338e-06	0.17529178912659332	0.6678923743756505
PLX4720 CID 24180719 human GSE50791 sample 2506	0.6762577695005624	0.16988773226343257	0.999996025944829	1.7259136610073338e-06	0.16988600634977155	0.6762577695005624
Androstanolone 10635 human GSE7868 sample 3411	0.6814006203579458	0.16659747537936825	0.999996025944829	1.7259136610073338e-06	0.16659574946570724	0.6814006203579458
cetuximab DB00002 human GSE61495 sample 3134	0.6943433112338376	0.1584257437983292	0.999996025944829	1.7259136610073338e-06	0.15842401788466817	0.6943433112338376
ethanol 702 rat GSE55243 sample 3107	0.6943433112338376	0.1584257437983292	0.999996025944829	1.7259136610073338e-06	0.15842401788466817	0.6943433112338376
pioglitazone DB01132 rat GSE21329 sample 2842	0.6961945007955408	0.15726941150789803	0.999996025944829	1.7259136610073338e-06	0.157267685594237	0.6961945007955408
corticosterone 5753 rat GSE37618 sample 3094	0.6905013638263916	0.1608354592986863	0.9844874034683068	0.006789836294987998	0.1540456230036983	0.6905013638263916
heroin 5462328 mouse GSE30305 sample 2668	0.70253735573223	0.1533305782455907	0.999996025944829	1.7259136610073338e-06	0.1533288523319297	0.70253735573223
methylprednisolone 6741 rat GSE490 sample 3658	0.70253735573223	0.1533305782455907	0.999996025944829	1.7259136610073338e-06	0.1533288523319297	0.70253735573223
2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 rat GSE48100 sample 3112	0.7084159100780867	0.1497116936966322	0.999996025944829	1.7259136610073338e-06	0.1497099677829712	0.7084159100780867
formaldehyde 712 rat GSE7002 sample 3544	0.6905013638263916	0.1608354592986863	0.89625863282848	0.04756664814789156	0.11326881115079475	0.6905013638263916
rosiglitazone 77999 mouse GSE1458 sample 2588	0.7748425004467109	0.11078656605918774	0.999996025944829	1.7259136610073338e-06	0.11078484014552674	0.7748425004467109
sunitinib 5329102 rat GSE6929 sample 2491	0.5904840005748302	0.22879186529212575	0.7560611474014974	0.12144307896288088	0.10734878632924487	0.5904840005748302
Cobalt dichloride hexahydrate 24643 rat GSE51207 sample 3115	0.8305549099197589	0.08063165004360079	0.999996025944829	1.7259136610073338e-06	0.08062992412993979	0.8305549099197589
pioglitazone DB01132 rat GSE21329 sample 2843	0.7748425004467109	0.11078656605918774	0.932037409462406	0.03056665588953822	0.08021991016964952	0.7748425004467109
VX 39793 human GSE33606 sample 3376	0.8575174123534958	0.06675705261199832	0.999996025944829	1.7259136610073338e-06	0.06675532669833732	0.8575174123534958
